title,link,source,published_str,pub_date,doi,abstract,abstract_source,must_have_abstract,published,title_zh,abstract_zh
Targeted Formation of Bidentate Carbonates at Alkaline Sites for Efficient CO2 Photomethanation,https://onlinelibrary.wiley.com/doi/10.1002/anie.202524978?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-18 18:13:45 UTC,2026-02-18 18:13:45+00:00,10.1002/anie.202524978,"ABSTRACT
                  
                    Precise design of active sites is crucial for developing highly efficient and selective catalysts. However, in CO
                    2
                    conversion, the lack of systematic evaluation of CO
                    2
                    promoters and more importantly the atomic‐level understanding of their interactions has limited the continuous progress of CO
                    2
                    ‐conversion catalysts. Here, we present a CoAl oxide modified with tailored functional sites and employ CO
                    2
                    photomethanation as a model reaction to probe the interactions between reactants and active sites. Specifically, experimental and theoretical results elucidate that the promotion effects of alkaline sites (Li, Na, K, and Cs) originate from their ability to activate CO
                    2
                    into effective species of bidentate carbonates (b‐CO
                    3
                    *). Meanwhile, the introduced Ru species enable the heterolytic H
                    2
                    dissociation and the as‐formed H
                    δ−
                    species, then efficiently drive the successive hydrogenation of b‐CO
                    3
                    * intermediates into CH
                    4
                    . Based on this targeted activation of CO
                    2
                    into b‐CO
                    3
                    * (and H
                    2
                    into H
                    δ−
                    ), the catalyst delivers an excellent single‐pass CO
                    2
                    conversion of ∼77% and CH
                    4
                    selectivity of ∼97.7% at a WHSV of 30,000 mL g
                    cat
                    −1
                    h
                    −1
                    (2.6 W cm
                    −2
                    irradiation), with stable operation for nearly 400 h. This work provides valuable insights into targeted activation of CO
                    2
                    and offers a new perspective for CO
                    2
                    conversion into value‐added chemicals.",crossref,0,,为高效CO2光化甲烷化而在Alkaline地点有针对性地形成单碳酸碳酸盐,"ABSTRACT 活动地点的精确设计对于发展高效和选择性高的催化剂至关重要,然而,在CO2转换中,对CO2促进者缺乏系统评价,更重要的是,对其相互作用的原子级了解限制了CO2反转催化剂的持续进展。在这里,我们提出了一个经过定制功能性地点改造的COAl氧化物,并使用CO2光化成像作为示范反应,以探究反应者与活跃地点之间的互动。具体来说,实验和理论结果说明促进效果。"
Multiscale Engineering of PEO Electrolytes for High‐Voltage and Ultrastable Solid‐State Lithium Batteries With Exceptional Room‐Temperature Performance,https://onlinelibrary.wiley.com/doi/10.1002/anie.202523382?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-18 18:15:32 UTC,2026-02-18 18:15:32+00:00,10.1002/anie.202523382,"ABSTRACT
                  
                    Poly(ethylene oxide) (PEO) electrolytes show significant promise for flexible solid‐state batteries, yet face insufficient ion transport kinetics and interfacial stability. Herein, we propose a multiscale engineering that synergistically modulates both macro‐mesoscopic polymer architectures and microscopic solvation configurations by incorporating poly(ethylene oxide)‐poly(2‐dimethylaminoethyl methacrylate) nitrate (PEG‐PDMAEMAH
                    +
                    ·NO
                    3
                    −
                    ) additives. The introduced polycationic chains effectively disrupt PEO crystallinity, promote segmental motion and enhance the solubility of NO
                    3
                    −
                    . Importantly, NO
                    3
                    −
                    with high donor number can competitively coordinate with Li
                    +
                    , weakening the ethylene oxide‐Li
                    +
                    chelation and thereby boosting bulk Li
                    +
                    mobility. The resulting anion‐rich solvation structure lowers the desolvation energy barrier and fosters the formation of robust, highly conductive inorganic‐rich solid electrolyte interlayers at both the cathode and anode, which enhances the interfacial kinetics and high‐voltage tolerance. Consequently, the engineered PEO electrolyte enables lithium metal batteries to operate stably at near‐room temperature (30°C) without liquid plasticizers. Correspondingly, the 4.3 V LiNi
                    0.8
                    Co
                    0.1
                    Mn
                    0.1
                    O
                    2
                    cell achieves stable cycling over 500 cycles at 0.2 C with a high capacity retention (82.7%), while the LiFePO
                    4
                    cell maintains stable operation for 1200 cycles at 0.5 C (30°C). The proposed strategy creates an avenue to accelerate the eventual commercialization of the polymer electrolytes for solid‐state lithium batteries.",crossref,0,,"PEO电解器的多规模工程,用于高压和超常固态锂电池的电解解器,具有特殊室室-温度性能","ABSTACT 聚(环氧乙烷)电解解层显示出灵活固态电池的巨大前景,但面临离子传动动力学和干涉稳定性不足。在这里,我们提出一个多尺度的工程,通过结合聚(环氧乙烷)聚(2-二甲基氨基乙基甲基丙烯酸盐)硝酸酯(PEGPMAEMAH + □NO 3-)添加剂,协同调节大型红外聚物聚合物结构和微粒溶化结构。"
Concerted Harnessing of Interfacial Concentration Field and Electronic Field for Boosting Electrocatalytic Semi‐Hydrogenation of Alkynol,https://onlinelibrary.wiley.com/doi/10.1002/anie.1360507?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-18 18:21:42 UTC,2026-02-18 18:21:42+00:00,10.1002/anie.1360507,"ABSTRACT
                  
                    Electrocatalytic semi‐hydrogenation offers a sustainable and atom‐economical route for alkynes to alkenes conversion. However, a prevalent activity–selectivity trade‐off plagues the electrocatalyst design that relies exclusively on electronic structure tuning. Herein, an interfacial dual‐field synergy strategy was proposed for achieving high Faradaic efficiency (FE) and selectivity in electrocatalytic alkynol semi‐hydrogenation. The tip‐induced accumulation of hydrated K
                    +
                    and the introduction of Pd atoms were verified by theoretical screening as an effective method to acquire the concentration and electronic field synergy. Guided by it, the Cu nanothorns deposited with Pd atomic clusters were well‐constructed, which delivered high selectivity of 99% and FE of 96.5% toward alkenol with robust stability at a low potential of −0.18 V versus RHE. Detailed analysis was demonstrated to rationalize the interfacial alkynol and hydrated K
                    +
                    accumulation by concentration field regulation, as well as the electron divergence of Pd
                    
                      δ+
                    
                    and Cu
                    
                      δ
                    
                    −
                    atoms with concerted C≡C and H binding on Pd
                    
                      δ+
                    
                    sites by electronic field modulation. Benefiting from the interfacial dual‐field synergy building a favorable reactant‐rich and intermediate‐coordinating microenvironment, the origin of dual achievement in both high FE and selectivity was illustrated. Our work provides a technically feasible and economically valuable solution for transcending the activity–selectivity dilemma for electrocatalysis.",crossref,0,,利用阵间集中场和电子场进行Alkynol电催化半湿湿性脱氧化,"ABSTRACT 电动催化半氢氢化提供了一种可持续和原子经济途径,使 alkynes转换为藻类。然而,一种流行的活动 — — 选择性交换 — — 困扰完全依靠电子结构调整的电动催化器设计。 因此,为了实现高法拉达效率(FE)和在电催化烷基醇半氢化过程中的选择性,提出了一种双向双向协同战略。 水化K+和引入Pd原子的顶端诱发积累和引入Pd原子通过理论筛选得到验证,以此作为获得浓度和电子场协同作用的有效方法。 在其指导下,存放在Pd原子集群中的Cu纳米喇叭是很好的。"
Energy‐Level‐Selective Dye Sensitization Enables Enhanced Ultraviolet Upconversion Emission,https://onlinelibrary.wiley.com/doi/10.1002/anie.2067337?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-18 18:23:30 UTC,2026-02-18 18:23:30+00:00,10.1002/anie.2067337,"ABSTRACT
                  
                    Ultraviolet (UV) upconversion emission is attractive because high‐energy photons can initiate photophysical and photochemical transformations that are inaccessible with longer‐wavelength irradiation. However, conventional Yb
                    3+
                    ‐sensitized upconversion nanoparticles (UCNPs) exhibit intrinsically weak 4f‐4f absorption and significant energy dispersion among multiple energy levels, limiting their ability to generate intense, spectrally focused UV emission. Here, we introduce a direct dye‐sensitization strategy that dramatically enhances Tm
                    3
                    +
                    ‐based UV upconversion emission. Using cyanine dye Cy5 as a molecular antenna, 635 nm excitation selectively populates the Tm
                    3+ 1
                    D
                    2
                    state, yielding intense emission at 361 and 451 nm. Mechanistic studies revealed a direct energy transfer from photo‐excited Cy5 to Tm
                    3+
                    , in which a
                    3
                    F
                    2,3
                    ‐mediated two‐photon upconversion process efficiently populates the
                    1
                    D
                    2
                    level. Subsequent radiative relaxation generates well‐defined UV and blue emissions. Compared with conventional 980 nm excitation, this dye‐sensitized Tm
                    3+
                    UV emission shows a three‐orders‐of‐magnitude enhancement from ultrasmall ∼7 nm UCNPs. Furthermore, we demonstrated that Cy5 sensitized Tm
                    3+
                    UV emission can facilitate the photochemical reaction in a microreactor, underscoring its practical utility. This generalizable approach provides a versatile platform for creating bright, spectrally concentrated UV upconversion systems for photochemical, photocatalytic, and photonic applications.",crossref,0,,能源级别 选择性Dye 敏感度 增强紫外线反向释放,"ABSTACT Ultiolet (UV) 反转排放具有吸引力,因为高能光子可引发长期辐照无法取得的光物理和光化学转化,然而,常规Yb 3+敏化的反转纳米粒子(UCNPs)在4f4f吸收和多种能源水平之间的大量能源分散方面内在薄弱,限制了它们产生密集、光谱聚焦的紫外辐射的能力。在此,我们引入了直接染色敏化战略,大大增强了Tm 3+基UV的反转排放。使用氰酸染色Cy5作为分子天线,635nm Excurence 选择i。"
Unveiling the Dilution‐Shielding Effect as a Universal Strategy for Interfacial Regulation in Composite Polymer Electrolytes,https://onlinelibrary.wiley.com/doi/10.1002/anie.8139928?af=R,Wiley: Angewandte Chemie International Edition: Table of Contents,2026-02-18 18:32:24 UTC,2026-02-18 18:32:24+00:00,10.1002/anie.8139928,"ABSTRACT
                  
                    Composite solid electrolytes integrating poly(vinylidene fluoride‐co‐hexafluoropropylene) (PVDF‐HFP) with garnet‐type ceramic fillers offer a balance of mechanical flexibility and ionic conductivity, yet parasitic interfacial reactions compromise long‐term chemical and electrochemical stabilities. PVDF‐HFP undergoes dehydrofluorination when lanthanum (La) sites on garnet fillers coordinate with polar solvents, creating alkaline microenvironments that accelerate polymer degradation. Here, we unravel a dilution‐shielding effect that offers a universal strategy for promoting interfacial passivation of composite polymer electrolytes (CPEs) and enabling uniform Li
                    +
                    transport. Specifically, incorporating fluoroethylene carbonate (FEC) with an ultrahigh dielectric constant effectively attenuates the activity of strongly basic coordinating solvents and electrostatically shields La sites, thereby effectively preventing the formation of alkaline microenvironments and alleviating dehydrofluorination. This simple strategy also concurrently drives in situ formation of a LiF‐rich protective interphase. Comprehensive in situ characterizations substantiate that the resulting FEC‐modified CPE enables enhanced interfacial passivation and stable Li
                    +
                    transport. Consequently, Li|Li symmetric cells achieve stable cycling for over 700 h at 0.1 mA cm
                    −2
                    , and LiFePO
                    4
                    |Li full cells deliver more than 1200 cycles at 1C with 90.2% capacity retention. This work establishes the dilution‐shielding effect as a transferable interfacial regulation strategy, providing new insights into the design of chemically and electrochemically stable solid‐state lithium metal batteries (ssLMBs).",crossref,0,,"作为复合聚聚物电解解解层间调控全球战略,消除稀释的残余效应","ABSTACT ABSTACT 将聚(乙烯氟化碳-co-六氟丙烯)(PVDF-HFP)与garnet型陶瓷填充器结合的聚(乙烯-氟化碳-六氟丙烯)(PVDF-HFP)合成固态电解液在机械灵活性和电传导性之间保持平衡,但寄生体间反应会损害长期化学和电化学稳定。PVDFHFP 与极地溶剂协调,形成碱性微环境,加速聚合物的降解。我们在此揭示了一种稀释作用,它提供了一种促进复合聚合物电解解解液(CPEs)间消化和促成统一的李+运输的通用战略。具体地说,我们吸收了氟。"
Recent Advances in Wireless Smart Contact Lenses for Ophthalmic Health Management and Eye‐Function Enhancement,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202516945?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-18 18:35:08 UTC,2026-02-18 18:35:08+00:00,10.1002/adma.202516945,"ABSTRACT
                  Realizing the full potential of ophthalmic health management and eye–machine interaction via continuous physical, chemical, and physiological signal monitoring and eye movement encoding, eye‐wearable devices necessitate more comfort, wireless, and integration. Wireless smart contact lenses (WSCLs), as a non‐invasive wireless multifunctional eye‐wearable platform that fully satisfies the requirements of monitoring ocular information and treating eye diseases, have garnered significant attention. This comprehensive review summarizes the recent progress in the design, fabrication, and application of WSCLs. First, we introduce the design methodology through a systematic analysis of the substrates, multifunctional coils, and capacitive components, with particular emphasis on the interrelationships among material selection, structural optimization, and performance parameters. Subsequently, the circuit configurations of WSCLs are delineated, focusing on the functional contributions of individual components within the circuitry. Following the fabrication processes employed in WSCLs production are analyzed, with specific attention to the processing techniques tailored for diverse material types. Finally, the application prospects of WSCLs in health monitoring, disease treatment, and human–machine interaction are comprehensively summarized, accompanied by a forward‐looking perspective on future developmental trajectories.",crossref,0,,眼部健康管理和加强眼部功能的无线智能接触镜头的最新进展,"通过连续的物理、化学和生理信号监测和眼睛运动编码,可视装置需要更加舒适、无线和集成。 无线智能隐形眼镜(WSCLs)作为非侵入性无线多功能眼眼功能平台,充分满足了监测眼部信息并治疗眼病的要求,已经引起了人们的极大关注。 这一全面审查总结了设计、制造和应用WSCLs的最新进展。 首先,我们通过系统分析子体、多功能连接器和功能性部件(特别是空域),引入了设计方法。"
Two‐Dimensional Crystalline Alkyne‐Rich Conjugated Carbonaceous Framework for Extremely Fast‐Charging Lithium‐Ion Batteries,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202522979?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-18 18:36:24 UTC,2026-02-18 18:36:24+00:00,10.1002/adma.202522979,"ABSTRACT
                  
                    The development of high‐quality conjugated carbonaceous materials with fast mass transport kinetics is important for fast‐charging lithium (Li)‐ion batteries (LIBs). Here, we report a “molecular locking‐weaving” strategy to synthesize 2D alkyne‐rich Li carboxylate (LC) conjugated carbonaceous framework (LC‐ACF). Large‐area ultrathin LC‐ACF possesses high crystallinity, ordered stacking, and intrinsic mesoporous structure, creating well‐aligned and LC‐bridged fast Li‐ion diffusion channels. The incorporation of LC groups significantly changes the electronic structure of the conjugated framework to improve surface charge and electronic conductivity, endowing LC‐ACF with promoted electrokinetic effects to boost Li‐ion transport kinetics. Consequently, LC‐ACF shows exceptional fast‐charging capability, achieving high capacity (360.2 mA h g
                    −1
                    , corresponding to 89.6% of the capacity at 0.2 A g
                    −1
                    delivered in 1 min) and negligible capacity decay (30 000 cycles) at a high current density of 20 A g
                    −1
                    . LC‐ACF||LiNi
                    0.8
                    Co
                    0.1
                    Mn
                    0.1
                    O
                    2
                    (NCM811) full cells deliver an attractive capacity of 118.4 mA h g
                    −1
                    (achieving 62.3% state‐of‐charge within 1.5 min) and a capacity retention of 90.3% after 3000 cycles at an extremely high rate of 20 C (1 C = 210 mA g
                    −1
                    ). LC‐ACF||NCM811 pouch cells with outstanding fast‐charging performance were also achieved.",crossref,0,,极快截取锂电池的双二元晶体 AlkyneRich 混合碳气框架,"使用快速大规模运输动能学开发高品质的同质碳素材料对于快速充电锂(Li)-离子电池(LIBs)十分重要。在这里,我们报告了一项“分子锁定和编织”战略,以合成2D烷富李氏碳酸酯(LCACF)同质碳化框架(LCACF),大型地区超丁LCCF拥有高晶体性、定序堆叠和内在的共振结构,从而创建了相近和LCcribed快利离扩散渠道。LC组的整合极大地改变了同质框架的电子结构,以改善地表电荷和电子导性,使LCACF具有促进电动效应,以提振力传输动能。"
Detecting Deformation Mechanisms in Alloys Under Uniaxial Loading via Acoustic Emission and Machine Learning,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202520368?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-18 18:36:30 UTC,2026-02-18 18:36:30+00:00,10.1002/adma.202520368,"ABSTRACT
                  Deciphering the complex acoustic emission (AE) signals of coexisting deformation mechanisms is critical for advancing the fundamental understanding and predictive health monitoring of metals and alloys. While AE technology is uniquely suited for this dynamic, non‐invasive probing, the superposition and intertwining of signals from multiple active mechanisms present a formidable challenge for reliable identification. This review highlights how emerging synergies between physical statistical models of deformation mechanisms and advanced machine learning (ML) techniques are forging new pathways to deconvolute these deformation mechanisms under uniaxial loading. We first establish the foundational correlation between specific AE features and underlying deformation processes under uniaxial loading. We then critically evaluate ML‐driven strategies for mechanism discrimination, assess progress in real‐time monitoring and failure prognostics, and conclude by outlining key challenges and future opportunities aimed at transitioning this methodology from laboratory insight to engineered application.",crossref,0,,通过声学排放和机器学习检测在统一载负下合金中的变形机制,"ABSTRACT 破解同时发生的变形机制的复杂的声学排放信号(AE),对于推进对金属和合金的基本理解和预测健康监测至关重要。虽然AE技术特别适合这种动态、非侵入性探测,但从多个积极机制中发出的信号的叠加和相互交织对可靠识别构成巨大的挑战。本审查突出了变形机制物理统计模型和先进机器学习技术之间新出现的协同效应是如何形成新途径,在非轴承载下解析这些变形机制的。我们首先在具体的AE特征和基本变形底线之间建立基本联系。"
Space‐Time Wavefront Synchronized Terahertz Metasurface,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202520890?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-18 18:43:19 UTC,2026-02-18 18:43:19+00:00,10.1002/adma.202520890,"ABSTRACT
                  
                    Wireless communications demand high data rates, low latency, and ultra‐reliable performance for future applications. This necessitates the development of high‐speed, and programmable arrays across the spatial, temporal, and wave domains to compensate for path loss, extend spectral links, and expand spatial coverage. The current works face several challenges, including slow switch speed, narrow bandwidth, and constrained dual‐space coverage in unconnected transmission–reflection integrated links. Here, we demonstrate two types of terahertz metasurfaces from the angle of energy‐time and frequency‐time functions, respectively, both have the ps‐scale modulation speed under pulsed light excitations, and the space‐time synchronized transmission and reflection links. In these devices, the terahertz wavefront can be modulated for energy covering 81.4% bandwidth using pump light with fluence of 100 µJ/cm
                    2
                    , exhibiting dual‐space synchronization with up to 92.2% similarity in holographic experiments. Our space‐time ultrafast modulations enable dynamic beam steering, achieving over 88.6% modulation depth with a 4 × 42° field‐of‐view. Further, ultrafast beam steering with 21.8° dynamic range is experimentally characterized for the first time within a single pump pulse duration, approximately 250 ps. This novel scheme holds promise for the active manipulation of terahertz signals, which is crucial for photonics‐terahertz systems in next‐generation communications by smart structure materials.",crossref,0,,时空波浪同步 Terahertz 地表,"ABSTACT无线通信要求未来应用的高数据率、低潜延度和超可靠性能。 这就要求开发高高速和可编程阵列,横跨空间、时空和波浪域,以弥补路径丢失、扩展光谱连接和扩大空间覆盖。 目前的工作面临若干挑战,包括开关速度缓慢、带宽窄,以及无连接传输-反光整合连接中限制的双空间覆盖。 这里,我们从能量-时间和频率-时间角度分别展示了两种类型的梯赫兹元表层,在脉冲光振动下分别具有脉冲调控速度和时空同步传输功能。"
[ASAP] Metallophilicity Enhances Electron Transport through Parallel Organometallic 1D Chains Formed in Situ,http://dx.doi.org/10.1021/jacs.5c21701,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-02-18 19:03:47 UTC,2026-02-18 19:03:47+00:00,10.1021/jacs.5c21701,"We reveal the role of aurophilic interactions in the formation and conductance of gold cyanide molecular wires of variable length-to-width ratios assembled at the tip of an STM break junction in ambient conditions. Specifically, we identify electron transport signatures through 1D single chains containing variable number of monomeric repeats of gold cyanide AuCN, linked in series (AuCN)n, and through adjacent molecular wires linked in parallel. When bound in series, destructive quantum interference causes an exponential decay of conductance in (AuCN)n 1D wires for n = 1-3. But when bound in parallel, aurophilic coupling through the gold atoms of neighboring chains reorders electronic states and results in significant enhancement of conductance. Our work reveals that metallophilicity can play a significant role in junction assembly and electron transport characteristics.",pubmed,0,,[ASAP] 冶金性能增强通过位于西图的平行有机金属1D链条进行电子运输,"具体地说,我们通过1D单串电子运输签名,其中含有一系列(AuCN)链接的金氰化物AuCN的单倍重复数,并通过平行连接的相邻分子线。当串联时,破坏性量子干扰导致(AuCN)n 1-3型1D型电线在(AuCN)n = 1-3型电线中发生快速衰变。但是,如果同时结合,通过相邻链条的金原子重组电子状态并导致显著增强行为能力,我们的工作表明,冶金性能可以发挥多种作用。"
Harnessing Chain Mobility via Protonation for Tough and Isotropic Hydrogel,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202517407?af=R,Wiley: Advanced Materials: Table of Contents,2026-02-18 19:06:16 UTC,2026-02-18 19:06:16+00:00,10.1002/adma.202517407,"ABSTRACT
                  
                    Fabricating hydrogels with isotropically high tensile strength, stretchability, and toughness is crucial for applications in tissue engineering, stretchable bioelectronics and soft robots. However, many toughening strategies, including mechanical training, directional freezing, and solvent exchange, often induce anisotropy or fail to enhance all these metrics simultaneously. Herein, we report a strategy to fabricate ultra‐tough, isotropic poly(vinyl alcohol) (PVA) hydrogels by synergistically modulating polymer chain mobility and physical crosslinking through sequential acidification, freeze‐thawing, and salting‐out. Acidification protonates the hydroxyl groups, suppressing premature interchain hydrogen bonding and promoting network homogenization. Subsequent salting‐out deprotonates the hydroxyl groups to strengthen the interpolymer hydrogen bonds, forming crystalline domains that act as strong, reversible physical crosslinks. The resulting hydrogel achieves a high tensile strength of 29.5 MPa, stretchability of 2683%, and record‐high toughness of 424 MJ m
                    −3
                    among isotropic hydrogels, even surpassing most anisotropic hydrogels in their reinforced direction. This strategy offers a generalizable platform for engineering tough, isotropic hydrogels with broad potential across bioengineering, additive manufacturing, and soft robotics.",crossref,0,,通过硬体和异粒体氢凝质质化来利用链流,"ABSTACT 制造具有同位素高度抗拉强度、可伸缩性和坚硬性等水凝胶,对于组织工程、可伸展生物电子和软机器人的应用至关重要,然而,许多强化战略,包括机械培训、定向冻结和溶剂交换,往往诱发厌食性或未能同时增强所有这些测量值。 我们在此报告一项通过协同调节聚合物链流动性和通过连续酸化、冻结和盐化进行物理交叉连接,来制造超临界体、异氧聚(乙烯醇)和异氧体水凝胶的战略。"
Stable Catholyte Interface Enables Practical Operation of Sulfide‐Based All‐Solid‐State Li Metal Batteries (Adv. Energy Mater. 7/2026),https://advanced.onlinelibrary.wiley.com/doi/10.1002/aenm.70572?af=R,Wiley: Advanced Energy Materials: Table of Contents,2026-02-18 19:11:13 UTC,2026-02-18 19:11:13+00:00,10.1002/aenm.70572,,,0,,Sable Cathollyte 界面使基于硫化的全硅国家金属电池实际操作(Adv. Energy Matter. 7/2026),
[ASAP] Helical Chiral Covalent Organic Frameworks Enable Enantioselective Surface Wetting,http://dx.doi.org/10.1021/jacs.5c22048,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-02-18 19:21:33 UTC,2026-02-18 19:21:33+00:00,10.1021/jacs.5c22048,"Enantioselective surface wetting is a promising approach for chiral recognition but is limited by weak interactions and small contact angle shifts in conventional, disordered materials. Here, we address this challenge using crystalline chiral covalent organic frameworks (CCOFs), whose rigid, ordered frameworks enable confined stereoselective interactions, resulting in significantly enhanced wettability differences. Two helical 3D CCOFs (35-2F and 35-4F) are synthesized via the condensation of enantiopure di- and tetrafluorobenzaldehydes of 2,2'-dihydroxy-1,1'-binaphthyl with a tetramine. These fluorinated CCOFs adopt distinct helical rod-like morphologies─right-handed for (S)-CCOF and left-handed for (R)-CCOF─stabilized by an 11-fold interpenetrating diamond network, unlike their nonfluorinated analogs, which lack helicity. The periodic arrangement of chiral dihydroxy groups and electron-withdrawing fluorine substituents on the pore surfaces creates highly defined recognition environments that promote strong stereospecific interactions. Consequently, when fabricated into solid surfaces, these helical CCOFs exhibited remarkable enantioselective wetting behavior, achieving contact angle differences of up to 26.9° for sugars, amino acids and their methyl esters, far surpassing the nonhelical counterparts and previous amorphous systems. This enhanced discrimination arises from the helical chiral architectures, which promote stronger and more selective chiral interactions through its periodic, confined pore geometry. This study pioneers the use of crystalline porous materials in enantioselective wetting, establishing a robust platform for chiral sensing and interface engineering.",pubmed,0,,[ASAP] 热临界共振有机框架能够对抗选择性地表湿化,"对称选择性表面湿湿度是一种很有希望的手力识别方法,但受到常规和无序材料相互作用薄弱和接触角度小变小的限制。在这里,我们利用晶晶体手性共价有机框架(CCOFs)来应对这一挑战,这些硬性、有条理的框架使固定的立体选择性互动得以实现,从而导致显著增强湿度差异。通过2,2,2'-二氢氧-1,1'binaphyl的2,2,2'-二氢氧-1,1'binaphyds的凝聚,将两种三维三维CCOFs(35-2F和35-4F)综合在一起。这些氟化的CFOFs对(S)采用独特的直升机式棒式右手,对(R)则采用左手,由1,1,1,2,2,2,2,2'-二氟-二氟-二氟-四氟基钻石网络融合而不同其非纤维化。"
[ASAP] Total Synthesis of iso-Gladiolin Methyl Ester (Lagriene Methyl Ester) via Catalytic Asymmetric C–C Coupling of Alcohols,http://dx.doi.org/10.1021/jacs.5c22672,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-02-18 19:22:13 UTC,2026-02-18 19:22:13+00:00,10.1021/jacs.5c22672,"Gladiolin, a specialized metabolite of Burkholderia gladioli, is an antitubercular 22-membered macrolide that inhibits RNA polymerase at a site distinct from rifampicin, making it effective against drug resistant strains of Mtb. Lagriene is a 24-membered macrolide isolated from an alternate strain of B. gladioli and as demonstrated herein is the ring-expanded isomer of gladiolin, termed iso-gladiolin. Gladiolin is unstable with respect to isomerization to form the ring-expanded macrolide iso-gladiolin, suggesting that the biological activity of gladiolin may derive from iso-gladiolin. Here, we report the total synthesis of iso-gladiolin methyl ester via gladiolin methyl ester in 16 steps (LLS) using a quadruply convergent route, in which each fragment is prepared by catalytic asymmetric alcohol-mediated C-C coupling. Comparison of synthetic and natural iso-gladiolin methyl ester corroborates the assigned structure of both gladiolin and iso-gladiolin.",pubmed,0,,[ASAP]通过催化性对称性C-C混合酒精对等性C-C混合物合成的异粒-Gladiolin 甲基乙酯(甲基甲基乙酯)综合总量,"Lagriene是一种由24名成员组成的大型硫化物,它与B. Gladioli的替代菌株分离,并如本文所示,是Gradiolin(Gladiol)的环状接触异构体。Gladiolin在形成环状大型硫化物的异构化方面不稳定,它暗示Gladiolin的生物活动可能来自Iso-gladiolin。这里,我们报告通过Gladiolin甲基酯(LLS)在16个步骤中采用四倍趋同的路径,其中每个碎片都是由催化性不对称物制成的。"
"[ASAP] Artificial Spherical Chromatophore Mimicking LH2 and LH1–RC for Highly Efficient Photocatalytic Hydrogen Production with Turnover Number >667,000",http://dx.doi.org/10.1021/jacs.5c19395,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-02-18 19:58:48 UTC,2026-02-18 19:58:48+00:00,10.1021/jacs.5c19395,"The supramolecular architecture of light-harvesting complex 2 (LH2) and light-harvesting complex 1-reaction center (LH1-RC) complexes underpins the near-unity quantum efficiency of photosynthesis in purple bacteria. Constructing artificial photosynthetic systems that structurally and functionally mimic these natural assemblies remains a critical challenge. Here, we report a spherical chromatophore nanomicelle system that mimics both LH2 and LH1-RC in water. This system is constructed through hierarchical coassembly of an amphiphilic porphyrin-based bacteriochlorophyll analogue and a cationic molecular nickel catalyst. Cryogenic electron microscopy directly resolves high-resolution ring-like structures on the nanomicelle surface, providing the first visual confirmation of the biomimetic architecture. The system achieves photocatalytic hydrogen evolution with a turnover number exceeding 667,000 over 72 h and a turnover frequency of above 9000 h-1 with an absolute hydrogen yield of 1.34 μmol─40 times greater than the nonassembled free molecular system─along with an initial external quantum efficiency of 6.8% at 435 nm. This outstanding performance originates from the well-defined spatial organization of the photosensitizers and catalysts, which facilitates efficient light harvesting and directional energy/electron transfer. Our work establishes a promising strategy for constructing high-performance artificial photosynthetic systems through rational biomimetic design.",pubmed,0,,"[ASAP]人工球球铬化磷Mimmimicking LH2和LH1-RC 用于高高效光催化氢生产,转机号为>667,000","光收获复合体2 (LH2) 和光收获复合1反应中心(LH1-RC) 复合体的超分子结构构成是紫细菌光合作用近统一量子效率的基础。 构建在结构上和功能上模仿这些自然组件的人工光合系统仍是一个严峻的挑战。 我们在此报告一个在水中模仿LH2和LH1-RC的球状铬磷纳米体系统。 这个系统是通过一个以闪光性激素为基础的细菌-氯素模拟体和碳化分子镍催化剂的等级组合构建的。 低温电子显微镜直接解决纳米表面高分辨率环状结构, 提供了生物模拟弧的首次视觉确认。"
Toward traceable global systems for end-of-life photovoltaic waste,https://www.nature.com/articles/s41467-026-69171-z,Nature Communications,2026-02-19 00:00:00 UTC,2026-02-19 00:00:00+00:00,,,,0,,建立可追踪的报废光光伏发电废物全球系统,
Impact assessment of battery-electric HDVs charging loads on the transmission and distribution system in Iceland,https://www.sciencedirect.com/science/article/pii/S0306261926001662?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-02-19 00:00:00 UTC,2026-02-19 00:00:00+00:00,,,,0,,评估对冰岛输电和配电系统充电电池-电力HDDV的影响评估,
