title,abstract,link,assigned_category,assigned_score,rule_category,rule_reason,pub_date,source,score_CO₂光转化,score_CO₂热转化,score_CO₂电转化,score_CO₂矿化,score_CO₂生物转化,score_CO₂捕集与分离,score_CO₂运输与封存,score_系统集成与工艺耦合,score_能源经济与LCA,score_政策与产业化
Describing Critical Barriers in Commercial Deployment of CO2 Capture and Utilization Technologies,"Despite decades of research on CO 2 capture and conversion, translating laboratory advances into products for widespread public use remains elusive. This review argues that the persistent emphasis on incremental innovations in capture and catalytic conversion overlooks the fundamental barriers that eventually determine large-scale feasibility. Here, we identify and critically evaluate six key bottlenecks that demand urgent attention: (i) the high energy requirement for CO 2 capture and regeneration, (ii) limited efficiency and selectivity of catalytic systems, (iii) infrastructure and scalability constraints, (iv) challenges linked with CO₂ purity and transportations, (v) uncertainties in lifecycle emissions and net carbon reduction, and (vi) inadequate economic incentives and market viability. Significantly, our analysis extends beyond laboratory studies to systematically assess insights from emerging CO 2 capture startups and ongoing commercial ventures, including those in space and defense. By interlinking the technological, infrastructural, and market-based gaps, we demonstrate that progress cannot be measured solely by energy efficiency and productivity; it must instead address the broader ecosystem of deployment questions. To facilitate broader understanding, authors present complex issues through simplified flowcharts and conceptual diagrams, making the debate accessible to scientists, policymakers, and the wider public. Finally, we propose potential paths to overcome these fences, reframing the CCU discussion from ""can it be done?"" to ""what will it take to deploy it?"". In this way, our review provides not only a censorious diagnosis of why commercialization lags but also a framework to guide future research, investment, and policy toward actionable climate solutions.",http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D6EE00134C,CO₂捕集与分离,0.6029078364372253,CO₂捕集与分离,capture_separation_keywords,,,0.5381978154182434,0.5836071372032166,0.5355685949325562,0.5070865154266357,0.572769820690155,0.47016286849975586,0.4616595208644867,0.5913699865341187,0.6029078364372253,0.5710827708244324
[ASAP] Coordination-Isomerism-Driven Threshold Pressure Control of CO2 and C2H2 in Mixed-Ligand Switching Metal−Organic Frameworks,"Flexible metal-organic frameworks (MOFs) promise access to superior control and enhanced performance for gas separation, storage, and release. For the development of smart materials with ""on-demand"" responsiveness, the <i>ad hoc</i> design of switching mechanisms is crucial to drive multiple structural transformations. In this study, doubly interpenetrated pillared Zinc(II)-MOFs were customized to fine-tune CO<sub>2</sub> and C<sub>2</sub>H<sub>2</sub> sorption/desorption pressures by modulating their dynamic responses. The incorporation of a specifically designed asymmetric bipyridyl-acrylonitrile pillar, together with benzenedicarboxylate and/or amino-benzenedicarboxylate ligands, leverages reversible metal-coordination isomerism to control gas-stimuli responsiveness. The sophisticated mechanism and temporal response involve framework expansion, node rearrangement, and ligand displacement. Furthermore, evolution of the global dynamics of the framework under cyclical CO<sub>2</sub> stimuli was revealed, demonstrating a progression from switching behavior to a permanently open structure. The pore-opening threshold pressure for CO<sub>2</sub> and acetylene (C<sub>2</sub>H<sub>2</sub>)─from discrete pockets to one-dimensional and two-dimensional interconnected channels─was rationally governed by increasing the amine group content, which modulates the density of hydrogen bonds between the two interpenetrated frameworks. This intricate mechanism was elucidated through <i>in situ</i> PXRD under CO<sub>2</sub> atmosphere, calorimetry-coupled gas adsorption, and density functional theory calculations. Notably, C<sub>2</sub>H<sub>2</sub>-induced gate opening expands the feasibility of C<sub>2</sub>H<sub>2</sub>-responsive systems, offering safer and more efficient sorbents.",http://dx.doi.org/10.1021/jacs.5c20845,CO₂捕集与分离,0.39365100860595703,CO₂捕集与分离,capture_separation_keywords,,,0.3177212178707123,0.2640216052532196,0.3232543170452118,0.2652764320373535,0.21644344925880432,0.39365100860595703,0.21654179692268372,0.2721603512763977,0.10701916366815567,0.12178537994623184
[ASAP] Electrochemically Initiated Depolymerization of Poly(Methyl Methacrylate),"Efficient depolymerization of polymers with all-carbon backbones under mild conditions would be valuable in chemically recycling commodity plastics. Poly(methyl methacrylate) (PMMA) is a commodity thermoplastic that is currently depolymerized at temperatures in excess of 400 °C. Herein, we lower the temperatures needed to depolymerize PMMA by performing radical generation and depropagation with orthogonal stimuli. This first demonstration of electrochemically initiated PMMA depolymerization relies on reduction of phthalimide esters that, upon subsequent decarboxylation, generate polymer-centered radicals. These radicals then spontaneously unzip the polymer back to its monomeric constituents at temperatures as low as 105 °C. We studied the mechanism and efficiency of this transformation as a function of phthalimide ester placement, incorporation density, and polymer molecular weight. We found that chain-end activation is effective for modest molecular weights but suffers diminished efficiency at higher degrees of polymerization. In contrast, pendent-group activation is more effective for depolymerizing higher molecular weight species. Integrating higher molar amounts of phthalimide ester pendants leads to more effective depolymerization, with >95% depolymerization in copolymers with 5 mol % phthalimide ester incorporation. We leveraged this understanding to create a custom electro-distillation apparatus that allowed us to simultaneously electrochemically depolymerize PMMA and directly distill methyl methacrylate, which could ultimately be repolymerized. These findings establish electrochemistry as a versatile and orthogonal stimulus for vinyl polymer depolymerization and provide a foundation for closed-loop electrochemical recycling of widely used plastics.",http://dx.doi.org/10.1021/jacs.5c17930,其他,0.27727553248405457,,,,,0.22110886871814728,0.2642519474029541,0.27727553248405457,0.16866116225719452,0.18570038676261902,0.24305975437164307,0.002998330630362034,0.243688702583313,0.0692962184548378,0.12565046548843384
Oxygen‐Bridged Dual Catalytic Sites Enable Asymmetric C─C Coupling for Efficient CO2 Electroreduction to Ethanol,"Abstract Understanding C─C coupling pathways is essential for achieving selective CO 2 conversion into multi‐carbon products. However, controlling intermediates dimerization remains highly challenging due to both the complexity of the catalytic systems and the limited mechanistic knowledge into the C─C coupling process. In this work, a model dual‐site catalyst with precisely configured Fe‐O‐Cu sites is designed by covalently grafting iron‐phthalocyanine (FePc) onto copper nanowires via oxygen bridges (FeN 4 ‐O‐Cu NW), which enables probing of atomic‐level mechanistic insights into the C─C coupling pathways during electrochemical CO 2 reduction reaction (CO 2 RR). Remarkably, the FeN 4 ‐O‐Cu NW exhibits a 23.6‐fold enhancement in the ethanol‐to‐ethylene Faradaic efficiency ratio as compared to O‐Cu NW, achieving &gt; 80% C 2+ Faradaic efficiency at an industrially relevant current density of 1 A cm −2 . 13 CO 2 / 12 CO co‐feed experiments together with a collection of operando /in‐situ characterizations reveal that the enhanced ethanol selectivity over FeN 4 ‐O‐Cu NW arises from asymmetric C─C coupling between *CO and *CHO intermediates, where *CO is generated at the low‐spin single‐Fe‐atom site, while *CHO is produced at the oxygen‐bridged Cu site. Density functional theory (DFT) calculations further unveil that the oxygen‐bridged Fe‐O‐Cu site can not only stabilize the in situ generated low‐spin Fe(II) active site for enhancing CO 2 activation and lowering *CO desorption energy but also construct an oxygen‐bridged Cu active site to stabilize the *OCHO intermediate, significantly lowering the *OCHO‐to‐*CHO conversion energy barrier, orchestrating an efficient asymmetric *CO─*CHO coupling path and boosting the CO 2 ‐to‐ethanol conversion.",https://onlinelibrary.wiley.com/doi/10.1002/anie.202524425?af=R,CO₂电转化,0.5270166397094727,CO₂电转化,conversion_route_priority,,,0.44930386543273926,0.4391496181488037,0.5270166397094727,0.2887813448905945,0.37112048268318176,0.37925824522972107,0.1800902634859085,0.31754034757614136,0.2394779771566391,0.19234399497509003
Deciphering the interaction patterns of intermediates on single atom catalysts during electrocatalytic CO2 conversion reactions,"Electrocatalytic CO2 conversion (CO2CR) offers a promising route for addressing carbon emissions while simultaneously generating valuable chemical feedstocks. Single-atom catalysts (SACs) have attracted significant attention due to their maximized metal atom utilization and precisely defined coordination architectures. Accumulating evidence indicates that CO2CR over SACs is jointly governed by the intrinsic properties of the central metal atom and the surrounding coordination environment. In this review, we present a comprehensive analysis of the hierarchical coordination environments surrounding the central metal center, encompassing monoelement and bielement coordination in the first coordination sphere, second coordination sphere modulation by neighboring non-metallic and metallic species, and engineering of the beyond-second coordination sphere via functional-group grafting and distal substrate functionalization. We further elucidate the nature of catalytically active sites and systematically categorize intermediate binding behaviors into single-site, step-by-step, simultaneous and cross-substrate intermediate binding modes, highlighting how tailored intermediate interactions regulate reaction kinetics, suppress competing pathways, and steer product selectivity. Notably, we summarize recent advances demonstrating that SACs are not inherently confined to C1 products but also unlock complex coupling reactions through rationally designed multi-site interaction networks, yielding critical chemicals including C2+ products, urea, and others. This framework establishes SACs as a transformative platform for next-generation CO2CR through precise control of multiscale coordination environments, active sites, and intermediate interactions.",http://pubs.rsc.org/en/Content/ArticleLanding/2026/CS/D5CS00621J,CO₂电转化,0.46932512521743774,,,,,0.438792884349823,0.39572009444236755,0.46932512521743774,0.305677205324173,0.32392260432243347,0.3289758265018463,0.17718487977981567,0.3496676981449127,0.21716895699501038,0.19497986137866974
[ASAP] Geminal Cl-Bridged Dual-Fe-Atom Catalyst for Efficient and Stable Oxygen Reduction Reaction,"Atomically dispersed iron-nitrogen-carbon (Fe-N-C) catalysts hold great promise for the oxygen reduction reaction (ORR), yet their structural instability under operational conditions restricts their practical application. In this study, we identify that electrochemical degradation of the Fe-N-C catalyst stems from a dynamic disparity between the Fe-N and Fe-O bonds during ORR, leading to pronounced Fe demetallization. Guided by this mechanistic insight, we synthesize a dual-Fe-atom catalyst featuring a well-defined N3-Fe-Cl-Fe-N3 structure. Combined theoretical and experimental results reveal that the bridging Cl atom induces charge redistribution and downshifts the Fe d-band center, thereby regulating the adsorption and activation of oxygenated intermediates. The electronic energy gained by Fe-O bonding during ORR triggers a dynamic reconfiguration of the N3-Fe-Cl-Fe-N3 moieties, which in turn reinforces structural Fe-N and Fe-Cl bonds while attenuating hyperergic Fe-O interactions. Such a dynamic process enables adaptable coordination and accelerates protonation kinetics, underscoring the cooperativity of metal coordination at dual-Fe centers and thereby ensuring electrochemical robustness. The resulting dual-Fe-atom catalyst demonstrates exceptional ORR stability with minimal Fe leaching (16.4 μg L-1 after 20000 accelerated durability cycles) and retains 88% current over 160 h of operation. This catalyst delivers over 1000 h of stable performance in a zinc-air battery with a negligible overpotential increase. These findings deepen the mechanistic understanding of Fe demetallization in the Fe-N-C catalyst under operando ORR conditions, paving the way for the rational design of robust noble-metal-free ORR electrocatalysts.",http://dx.doi.org/10.1021/jacs.5c15456,其他,0.3379671573638916,,,,,0.3379671573638916,0.23047901690006256,0.29352867603302,0.20879466831684113,0.22013868391513824,0.22588670253753662,0.09975206106901169,0.18183265626430511,0.13840855658054352,0.12886576354503632
[ASAP] Photo-DAC: Light-Driven Ambient-Temperature Direct Air Capture by a Photobase,"Direct air capture (DAC) may reduce atmospheric CO2 concentrations to preindustrial levels, yet the high energies and temperatures involved in current DAC technologies hinder large-scale deployment. In the case of aqueous-based CO2 absorbents, a large energetic penalty is associated with heating and boiling off water, as required for thermally driven solvent regeneration. This could be avoided via photochemically driven pH swings involving photoacids or photobases, and harnessing abundant and renewable solar energy, though efficient solvent regeneration and recycling in a realistic multicycle DAC process remains challenging. Herein, we report a photochemically driven DAC process (photo-DAC) in which atmospheric CO2 capture by an aqueous glycylglycine (GlyGly) solution is enabled through a pH swing by a pyridine-substituted diiminoguanidine (PyDIG) photobase. Upon irradiation with UV light, the PyDIG photobase undergoes photoisomerization from the E,E to the Z,Z isomer, corresponding to a pKa increase of 2.8 units that activates GlyGly for DAC through deprotonation. After the GlyGly/PyDIG solvent is saturated with atmospheric carbon dioxide, leaving it in the dark under ambient conditions leads to the isomerization of PyDIG from the Z,Z back to the E,E isomer, which is accompanied by a pH drop and CO2 release. To demonstrate the recyclability of the GlyGly/PyDIG solvent, we have completed six consecutive DAC cycles, with a measured average cyclic capacity in the range of 0.21-0.26 mol CO2 per mol of GlyGly/PyDIG. These results open the prospect for energy-efficient DAC cycles completed entirely at ambient conditions, thereby avoiding the significant energy penalties associated with heating and boiling aqueous solvents.",http://dx.doi.org/10.1021/jacs.5c18831,CO₂捕集与分离,0.550572395324707,CO₂捕集与分离,capture_separation_keywords,,,0.550572395324707,0.3955283463001251,0.33643949031829834,0.2860403060913086,0.4497445523738861,0.3981349468231201,0.18284685909748077,0.25493675470352173,0.2949811518192291,0.20825356245040894
Exploring the interplay between protein conformational changes and phosphorylation in a pancreatic cancer cell and stellate cell coculture system,"A global exploration of the complex interplay between protein conformational changes and phosphorylation events in cell–cell interactions is crucial for understanding the dynamic nature of protein modifications. This understanding is essential for developing novel targeted therapies for pancreatic cancer, particularly in the context of interactions between pancreatic cancer cells (PCCs) and pancreatic stellate cells (PSCs). However, protein conformational changes that occur during PCCs–PSCs interactions remain poorly studied, and the relationship between these changes and phosphorylation is not well understood. Here, we present a comprehensive mass spectrometry–based study investigating the interplay between protein conformational alterations and phosphorylation in a coculture system of pancreatic ductal adenocarcinoma cells (PANC-1) and PSCs. Our results demonstrate that 435 proteins exhibiting conformational changes were detected during the coculture of PANC-1 with PSCs, primarily involving proteins associated with the tricarboxylic acid (TCA) cycle, glycolysis/gluconeogenesis, and carbon metabolism. Our findings also highlight a potential association between phosphorylation and protein conformational changes. Moreover, we identified five potential conformational targets, including ACLY, ACO1, ACO2, IDH1, and OGDH, which may provide valuable insights into the molecular pathways underlying gemcitabine resistance in pancreatic cancer. Overall, these results offer insights into protein conformational changes and their potential link to phosphorylation in the context of cancer-stromal cell interactions, paving the way for structure-based, targeted therapeutic strategies for pancreatic cancer treatment.",https://www.pnas.org/doi/abs/10.1073/pnas.2511839122?mi=eymic2&af=R&access=on&content=articlesChapters&publication=pnas&sortBy=Earliest&target=default,其他,0.161895290017128,,,,,0.05211120471358299,0.07579249143600464,0.029994430020451546,0.08000466972589493,0.161895290017128,0.02042846940457821,0.04339658468961716,0.06656236201524734,0.12323411554098129,0.02215532213449478
[ASAP] Electrooxidation of Ethylene Glycol to Glycolic Acid in a Neutral Electrolyte via Enhanced *OH Generation and Directional Spillover,"Electrochemical upcycling of polyethylene terephthalate (PET)-derived ethylene glycol (EG) into glycolic acid (GA) presents a sustainable route toward circular plastic economy. While recent advances have improved EG oxidation reaction (EGOR) performance in alkaline media, the downstream separation of GA remains cumbersome and inevitably coproduces waste salts. Neutral media offer a promising alternative but are constrained by the difficulty in generating and utilizing *OH, a pivotal EGOR intermediate. Although Ir has been reported to promote H2O dissociation into active *OH species, a major challenge lies in ensuring that the generated *OH effectively participates in EGOR, rather than undergoing self-dehydrogenation (*OH → *O). To address this, we designed an atomically isolated Ir decorated Pd alloy with high-density Ir–Pd interfaces, which establishes an *OH transfer network that promotes *OH-mediated EGOR while suppressing *OH self-dehydrogenation. In situ spectroscopic characterizations reveal that Ir1Pd-SAA facilitates the efficient dissociation of H2O into *OH at Ir single-atom sites, followed by *OH spillover to adjacent Pd sites within an atomic scale, thus triggering EGOR. Ir1Pd-SAA delivers a peak current of 56.2 mA cm–2 at 0.89 V vs RHE, outperforming pure Pd (10.7 mA cm–2 at 0.95 V vs RHE) and IrNPPd (7.3 mA cm–2 0.92 V vs RHE), along with high GA selectivity (80.1%), FE (76.3%), and stability over 330 h. Theoretical calculations confirm the Ir–Pd synergistic effect, where Ir promotes *OH generation and optimizes the electronic structure of Pd to initiate EGOR. This work provides fundamental insights for rational catalyst design for alcohol-to-organic acid conversion in neutral media.",http://dx.doi.org/10.1021/jacs.6c01709,其他,0.34747448563575745,,,,,0.28391024470329285,0.20765170454978943,0.34747448563575745,0.15745797753334045,0.25489839911460876,0.22692091763019562,0.07710257917642593,0.19084030389785767,0.12702815234661102,0.056450627744197845
Unlocking Multi-Stage Flexibility Enables Cost-Competitive Hydrogen-Based Steelmaking in China,"Addressing climate change requires decarbonizing the iron and steel industry, which accounts for about 7% of global CO₂ emissions. Hydrogen-based direct reduced iron with electric arc furnaces (H₂-DRI-EAF) emerges as a promising pathway, yet its economic viability hinges on effectively managing the variability of renewable energy. However, heterogeneous flexibility potentials across electricity, hydrogen, iron, and steel production, together with the distinct characteristics of intermediate product storage, make coordinated capacity investment highly complex. This study develops a system-level modeling framework for renewable-centric, multi-stage H₂-DRI-EAF that jointly optimizes capacity sizing and flexible operations across production stages under flexibility strategies in representative Chinese steelmaking cities. We find that fully deploying flexibility across all production stages could reduce the levelized cost of steel (LCOS) by 6–10% relative to baseline configurations relying on flexible electrolysis alone. By 2035, flexible H₂-DRI-EAF can achieve near cost parity with conventional steelmaking under moderate carbon pricing ($38 t⁻¹ CO₂) and 50% low-cost scrap addition. Flexibility systematically alters investment patterns through significantly reducing the required capacities of solar and energy storage while moderately inducing differentiated overcapacity in electrolyzers, DRI furnaces, and EAFs. For a 1 Mt yr⁻¹ H₂-DRI-EAF plant, renewable deployment exceeds 100 km²; a PV-only configuration halves the land footprint but raises LCOS by $5–64 t⁻¹. This study provides quantitative insights to support the scalable deployment of green steel pathways under high renewable penetration.",http://pubs.rsc.org/en/Content/ArticleLanding/2026/EE/D6EE00643D,政策与产业化,0.45213308930397034,,,,,0.3247283399105072,0.32675701379776,0.2928089201450348,0.2280701845884323,0.27013692259788513,0.17221063375473022,0.22938306629657745,0.3483736515045166,0.3856188654899597,0.45213308930397034
